+1 to +30,CAI,Instability,length,meanElongation,microarray,normalizedInitRate,tAI,translationRate,Half-life,Start,Stop,Type,uAUG,Protein,pro/micro,predicted_pro/micro,predicted_Protein,,,,,
-2.4,0.802,32.20475,547,0.127428166,3.220946009,0.017150455,0.2046,0.005772253,0,0,0,0,0,0.902,0.28004195,4.267674342,30.84168163,1340,1233,,,
-3.5,0.818,48.09259,216,0.125652657,2.504764845,0.03598761,0.2033,0.00682439,1,0,0,0,0,2.77,1.105892238,-1.599819655,-11.58039698,1114,1500,,,
-2,0.802,42.91949,354,0.124664219,2.582046094,0.376918204,0.212,0.006766101,1,0,0,0,0,0.021,0.008133085,-4.582657611,-33.66838016,1611,1581,,,
-1.9,0.803,12.86185,367,0.13679465,12.7696595,0.054566749,0.2646,0.007606232,1,0,0,0,0,371,29.0532414,35.33834567,255.2670572,403,62,,,
-2,0.806,41.25596,890,0.127459967,9.847907496,0.037189435,0.2148,0.006856085,1,0,1,0,0,19.1,1.939498316,4.390256593,31.69576395,1018,1229,,,
-1.2,0.807,35.05926,216,0.131886208,10.49347933,0.060462583,0.2243,0.007460495,0,0,0,0,0,469,44.69442263,19.07786344,137.7764543,293,414,,,
0,0.773,25.01591,220,0.126629883,2.09373146,1.99226647,0.2229,0.006938998,1,0,0,0,0,0.028,0.013373253,3.317671164,20.86635178,1593,1283,,,
-1.1,0.821,33.952,875,0.135618513,9.761665002,0.024582252,0.2445,0.006921784,0,0,0,0,0,250,25.61038511,31.41513823,226.9692825,441,105,,,
-4.6,0.827,32.6625,240,0.129541097,10.13664153,0.248843631,0.2249,0.007201082,0,0,2,0,0,55.3,5.455455817,11.46835619,82.50130235,831,820,,,
-3.6,0.824,42.15598,761,0.133501153,8.438538935,0.032845827,0.226,0.007287099,0,0,2,0,0,240,28.44094242,24.4057462,176.3136953,410,247,,,
-0.3,0.816,43.41759,216,0.132212029,4.945782694,0.494934144,0.2343,0.007389828,0,0,0,0,0,0.172,0.034777104,20.53049377,147.5871824,1546,364,,,
-4.4,0.823,32.53771,358,0.131553304,5.532730954,0.382613259,0.227,0.007283123,1,0,0,0,2,93.2,16.84520733,18.25120736,131.2963822,550,446,,,
-3.4,0.815,36.01659,452,0.129540168,5.300316593,0.517714903,0.2192,0.007153059,1,0,0,0,0,21.5,4.056361469,11.69606303,83.72289529,881,811,,,
-2.6,0.835,37.94336,542,0.129718306,3.531358348,0.047933983,0.2211,0.007099548,1,0,2,0,0,51.5,14.58362333,11.88313893,85.81460342,600,800,,,
-2.5,0.811,32.68119,101,0.130062671,9.373943834,0.240910311,0.217,0.00738044,0,0,0,0,0,800,85.34294787,13.18993301,94.95212214,158,731,,,
-1.2,0.844,39.20204,147,0.130253438,10.48887758,0.006277854,0.2241,0.003999472,0,0,0,0,0,114,10.86865579,13.62069817,98.43402244,677,703,,,
-0.9,0.822,49.38718,312,0.126587468,7.628717659,0.646794225,0.208,0.007019666,0,0,0,0,0,15.3,2.005579533,2.022232247,13.62651471,1005,1359,,,
-2.6,0.836,33.158,400,0.135352038,12.11486649,0.154442941,0.2418,0.007565086,0,0,2,0,0,428,35.32849498,30.64356198,221.1900935,350,117,,,
-1.4,0.848,38.48053,714,0.135046025,7.714407009,0.127891815,0.2379,0.007490398,0,1,0,0,0,445,57.68427819,29.60670922,213.7407036,235,129,,,
-1.4,0.823,38.22692,260,0.13241753,10.77686254,0.200743545,0.2349,0.00739574,1,0,0,0,0,602,55.86041371,20.95896263,151.14632,240,349,,,
-3.6,0.799,36.06731,260,0.131550171,6.507767386,0.117898574,0.2209,0.007229069,1,0,2,0,2,2194,337.1355904,18.01360772,129.9967659,15,459,,,
-3.5,0.81,23.71914,162,0.125094445,7.982628418,0.000830626,0.1937,0.000760242,0,0,0,0,0,5.12,0.641392751,-3.479793603,-25.10774507,1218,1552,,,
-2.4,0.839,42.46151,304,0.132961964,10.1536268,0.015478078,0.2344,0.006133023,0,0,2,0,0,250,24.62174403,22.60407984,163.3240911,452,296,,,
-4.8,0.842,37.25282,337,0.131305616,7.404435003,0.015674336,0.2269,0.006167951,0,0,0,0,0,78,10.53422712,17.1154599,123.6687289,682,496,,,
0,0.826,23.92619,378,0.130481459,6.210025612,0.00514582,0.2064,0.0035308,1,1,0,0,0,158,25.4427292,14.37534006,103.8880624,443,657,,,
0,0.792,50.71299,331,0.126320858,2.641349644,0.03598761,0.1918,0.006823694,0,0,0,0,0,0.876,0.331648633,0.614457714,4.417665856,1321,1423,,,
-3.7,0.834,34.55813,406,0.133876022,11.67472374,0.117263637,0.2516,0.007518623,1,0,0,0,0,887,75.97610186,25.72044304,185.679334,183,220,,,
-2,0.842,31.24686,446,0.131568925,3.297806353,0.243964985,0.2233,0.00732949,0,0,2,0,1,59.5,18.04229649,18.18396348,131.0289743,535,450,,,
-8.3,0.811,38.76813,251,0.129817136,4.905664637,0.047561718,0.216,0.007202925,1,0,0,0,0,16,3.26153563,12.2103212,88.17906832,920,788,,,
-2.6,0.738,30.59221,385,0.128827935,2.926199558,0.33189701,0.2369,0.006763794,1,0,2,0,0,1.26,0.430592642,9.176376312,65.81099984,1281,951,,,
-0.6,0.806,56.25563,311,0.124827359,2.645468579,0.565114406,0.2051,0.006754137,0,0,0,0,0,0.205,0.077490998,-3.880508022,-28.89186242,1496,1562,,,
-4.8,0.791,28.31618,445,0.124505308,2.034033238,0.10300986,0.207,0.006776721,0,0,0,0,0,0.021,0.010324315,-5.344364103,-38.74016325,1600,1598,,,
-0.9,0.832,31.81742,442,0.129552105,2.846319108,0.153243506,0.2227,0.007180775,0,0,0,0,0,7.95,2.793081063,11.42277613,82.32259662,949,825,,,
0,0.825,34.58424,387,0.127993841,2.837362063,0.126898582,0.2188,0.006940646,0,1,0,0,0,0.004,0.00140976,6.23640432,44.89277757,1649,1121,,,
-0.5,0.791,28.50588,204,0.128872284,7.7948257,0.056941715,0.2427,0.007098058,0,0,0,0,0,31.1,3.989826225,9.087331998,65.60082266,888,960,,,
0,0.788,37.28856,306,0.126601154,3.505106163,1.453933904,0.2457,0.006781955,1,0,0,0,0,0.446,0.127242936,2.760392176,17.68812267,1438,1316,,,
-3.7,0.812,26.51651,321,0.130266227,7.297529936,0.013818727,0.2167,0.005840982,0,0,0,0,0,163,22.33632495,13.66955093,98.77510168,477,700,,,
-3.7,0.828,26.79175,400,0.13168037,7.214495391,0.031442947,0.2386,0.007225132,0,0,0,0,0,19.8,2.74447469,18.37085069,132.7140338,951,443,,,
-1.4,0.825,33.79298,114,0.125700222,3.505728712,0.000329203,0.2193,0.000323239,0,0,0,0,0,0.273,0.07787254,-1.472806616,-10.60655678,1495,1491,,,
-1.4,0.84,41.31635,471,0.13445442,8.54958893,0.045068101,0.2304,0.007524975,1,0,0,0,0,259,30.29385414,27.57516322,199.1933478,393,176,,,
0,0.769,46.47789,294,0.123880782,2.760910004,0.086662799,0.2157,0.006602483,0,0,1,0,0,0.103,0.03730654,-7.427943203,-53.76818332,1544,1627,,,
-0.7,0.807,27.42238,277,0.130723465,2.126704212,0.230309651,0.2169,0.007334251,0,0,2,0,2,0.201,0.094512438,15.37056608,110.7238065,1478,602,,,
0,0.831,36.12668,671,0.133008911,6.495808923,0.057387397,0.2222,0.007258379,0,0,2,0,2,31,4.772307863,22.79562512,164.641974,850,292,,,
-2.1,0.829,35.37028,323,0.13199638,12.96858097,0.767527808,0.2251,0.007342797,0,0,0,0,0,4429,341.5177042,20.04985886,143.6851712,12,383,,,
0,0.848,17.15412,85,0.133582972,12.13763454,0.220175446,0.2379,0.007903569,1,0,0,0,0,1399,115.2613382,24.83767129,179.1392174,111,238,,,
-3.6,0.822,25.91657,169,0.136786432,11.87425006,0.06817161,0.244,0.007852583,0,0,0,0,0,1946,163.884034,35.32279067,255.1332399,57,63,,,
-0.5,0.776,17.3629,124,0.129074728,2.603572907,0.559377585,0.2066,0.00690764,1,0,0,0,0,0.803,0.308422321,10.18945402,72.77207187,1331,898,,,
-4.3,0.803,28.77244,283,0.126625447,5.396247492,0.100085489,0.2088,0.007016745,0,0,0,0,0,51.7,9.58073181,1.678819844,12.00665869,706,1377,,,
0,0.836,30.57574,338,0.133645053,10.39431024,0.263597867,0.2299,0.007453701,0,0,2,0,0,629,60.51387591,25.08066624,180.8264382,225,234,,,
-4.3,0.831,35.08213,263,0.13084771,7.406314061,0.086662799,0.2284,0.007313796,0,0,2,0,0,121,16.33741143,15.65898873,113.0339495,566,587,,,
0,0.846,23.06174,298,0.128629497,6.047854825,0.140390063,0.2268,0.007095735,0,0,0,0,0,18.9,3.125075014,8.354414812,60.17406171,931,1000,,,
-0.8,0.799,39.0193,285,0.126903971,2.664292883,0.74607394,0.2117,0.007095774,1,0,2,0,0,0.445,0.167023679,3.156273152,21.66350838,1405,1292,,,
-0.9,0.815,32.29516,289,0.130733093,3.697589575,0.110849643,0.2233,0.007242037,0,0,0,0,0,2.82,0.762659009,15.29993289,110.4016818,1183,609,,,
-2.4,0.814,42.91204,299,0.127879026,2.602878037,0.209983341,0.2206,0.007110167,1,0,0,0,0,6.17,2.37045298,5.9272473,42.52823918,975,1140,,,
-3.1,0.809,46.08671,316,0.130158412,8.744884068,0.242214746,0.2223,0.007204049,0,0,0,0,0,1038,118.6979715,13.50831818,97.25038687,102,712,,,
-2,0.812,31.23403,667,0.13094736,5.949764399,1.328795536,0.2144,0.007130728,0,0,2,0,0,416,69.91873495,17.05539104,121.1660438,198,500,,,
-1.3,0.816,47.65989,566,0.127225144,2.623416714,0.008657143,0.203,0.004569348,0,1,0,0,0,0.115,0.043835964,3.587611972,25.94163936,1530,1272,,,
-7.2,0.805,32.44079,1037,0.128237902,2.29154379,0.051512511,0.219,0.006981208,0,0,0,0,0,0.284,0.123933918,6.980463521,50.38733781,1442,1084,,,
-5.8,0.825,31.91333,375,0.127892141,4.022543821,0.036856232,0.2191,0.007059573,0,0,2,0,0,18.2,4.52450012,5.822104195,42.04132886,863,1147,,,
-2.2,0.814,37.62278,237,0.13452054,11.13474842,0.123325193,0.241,0.007616972,0,0,2,0,0,611,54.87326493,27.86144286,201.1384203,247,171,,,
-3.1,0.838,26.53634,344,0.132273871,9.709518097,0.056439807,0.2176,0.0073509,0,0,0,0,0,208,21.42227842,20.35904402,147.0392687,490,369,,,
-2.7,0.83,15.85616,292,0.129671909,11.80413041,0.088515237,0.2152,0.007242907,1,0,0,0,2,190,16.09606073,11.76422192,84.89150123,570,809,,,
-1.6,0.813,60.31684,190,0.128571757,10.00454323,0.09626451,0.2097,0.007232524,0,2,0,0,0,19.7,1.96910539,8.125201497,58.5875203,1011,1013,,,
-5.1,0.817,19.04615,156,0.130750919,10.75876718,0.034793296,0.2331,0.007245686,0,0,2,0,0,655,60.8805813,15.29372162,110.4766248,224,610,,,
-4.3,0.807,22.60144,208,0.134429219,11.00800003,0.059705534,0.2365,0.007576948,1,0,0,0,0,722,65.58866261,27.50421644,198.6577004,209,177,,,
0,0.835,27.34667,345,0.132486328,8.371418127,0.159299282,0.2247,0.007358547,0,1,0,0,0,162,19.35155998,21.15137108,152.6017544,517,345,,,
0,0.803,40.80712,688,0.13041617,6.169581128,0.061671673,0.226,0.007077258,0,0,0,0,0,36.3,5.883705757,14.20750496,102.58641,813,665,,,
-2.8,0.854,35.78094,488,0.136451711,10.39612289,0.013694917,0.2489,0.005683477,1,0,2,0,0,587,56.46335718,34.16683577,246.8673359,238,74,,,
0,0.794,47.58092,456,0.126873383,2.72070084,3.30E-06,0.2138,3.36E-06,1,0,0,0,0,1.6,0.588083767,2.414522094,17.47974654,1231,1339,,,
-4.5,0.821,29.15071,424,0.131208649,10.10180689,4.70E-08,0.2306,4.68E-08,0,1,0,0,0,276,27.3218448,16.78067768,121.2746343,423,517,,,
-7.3,0.828,38.27153,281,0.128459979,8.526880285,0.005012968,0.2144,0.00327454,0,0,0,0,1,410,48.08323634,7.676467093,55.48919031,275,1046,,,
-0.6,0.778,62.58545,426,0.12347354,2.459090164,0.265025146,0.1972,0.006606732,0,0,2,0,0,1.02,0.414787556,-8.624360299,-62.69323947,1291,1637,,,
-2.5,0.825,39.41554,296,0.127127373,3.006131828,0.027716508,0.2097,0.006701334,0,0,0,0,0,0.198,0.065865375,3.279979056,23.6889781,1506,1286,,,
0,0.801,27.8128,453,0.128179474,2.62081392,0.086041067,0.2234,0.007024151,0,0,2,0,0,0.001,0.000381561,6.816482981,49.14818891,1659,1092,,,
-0.6,0.84,35.46906,417,0.134954696,11.93654042,0.122367425,0.2467,0.007623962,1,0,0,0,1,1593,133.4557538,29.2993223,211.5285489,76,133,,,
-0.6,0.835,28.85657,396,0.130902074,3.276988628,1.389957151,0.2272,0.007290875,1,0,0,0,0,7.52,2.294789776,16.95782077,120.3647487,985,505,,,
-0.2,0.822,5.235714,112,0.133781068,6.505458181,0.102455106,0.2495,0.00768357,1,0,0,0,0,215,33.04917102,25.39307459,183.3374399,367,228,,,
-3,0.798,51.25116,475,0.125964306,4.620003742,0.038927452,0.2064,0.006840615,1,2,0,0,0,0.43,0.093073518,-0.564557103,-4.105299082,1480,1463,,,
-3.6,0.831,33.92726,1295,0.132657516,8.505694462,0.04155543,0.2271,0.007018769,0,0,0,0,0,223,26.2177299,21.61758676,156.155637,435,324,,,
-1.4,0.808,35.34402,518,0.127527055,2.53434117,0.006877806,0.2188,0.004246119,1,2,0,0,0,0.025,0.009864497,4.586554142,33.16175858,1603,1215,,,
-7.2,0.826,46.95024,211,0.125264269,2.58975745,0.021634802,0.1919,0.006653441,0,2,1,0,2,4.62,1.783950848,-2.899175397,-20.94557732,1029,1537,,,
-3.4,0.858,46.32181,243,0.132240186,7.314110761,0.05707834,0.2345,0.007451145,0,0,0,0,0,87.2,11.92216017,20.24796711,146.2357366,656,374,,,
-2.4,0.822,44.20752,226,0.129977992,8.082646605,0.008622928,0.2174,0.004478387,0,0,2,0,0,106,13.11451622,12.70994104,91.85014521,627,755,,,
-1.7,0.806,31.39933,599,0.133740319,7.882516922,0.041805366,0.236,0.007362683,1,0,0,0,0,141,17.88768757,25.20598236,182.0812537,537,230,,,
-5.8,0.801,69.44028,216,0.126241866,10.80081242,0.031798678,0.2288,0.007022558,0,0,0,0,0,8.41,0.778645131,0.349099299,2.507061474,1180,1433,,,
-4.2,0.815,53.15026,191,0.127028138,8.889523922,0.001362641,0.2101,0.001220915,0,0,2,0,0,50.9,5.725840939,2.928514357,21.19117798,818,1307,,,
-4,0.808,38.36259,540,0.127009628,7.220981957,6.11E-05,0.2125,6.26E-05,0,0,0,0,0,7.04,0.974936656,2.866058939,20.7419906,1138,1310,,,
-1.3,0.886,39.93228,127,0.137958047,11.63943065,1.744851466,0.2432,0.008095744,0,0,0,0,0,846,72.68396758,40.64445221,290.9405855,195,16,,,
-1.8,0.799,36.44148,229,0.127842971,7.538947752,0.106914366,0.2058,0.007097109,0,0,0,0,0,15.6,2.069254293,5.71929949,41.18819957,1000,1151,,,
-2.7,0.811,27.71727,139,0.129798616,3.221736128,0.395212941,0.2214,0.007278879,0,0,0,0,0,7.69,2.386911806,12.44735585,89.34394445,974,771,,,
-3.4,0.786,46.59718,886,0.126361976,6.824003537,0.05956262,0.2068,0.006860867,0,0,2,0,0,33.5,4.909141652,0.770949688,5.511173874,846,1414,,,
-1,0.791,37.34745,451,0.129898981,9.436946911,0.012359496,0.2163,0.005702412,1,0,0,0,2,243,25.74985345,12.45132251,89.97575037,439,770,,,
-0.5,0.831,37.87946,857,0.134055531,6.376503792,0.0515821,0.2323,0.007112699,1,0,0,0,0,544,85.31320889,26.25892038,189.6732853,159,203,,,
0,0.817,46.88938,113,0.130908993,13.08968294,0.365777312,0.2534,0.007402627,0,0,1,0,0,925,70.66634114,16.10164531,115.7924082,196,562,,,
-0.9,0.842,41.54017,356,0.130015111,9.811238929,0.413403747,0.2236,0.007172401,0,0,0,0,0,123,12.53664302,13.18038873,94.61141909,641,733,,,
-0.5,0.834,30.24146,82,0.136365541,12.58600886,0.021158214,0.2529,0.007119175,0,0,0,0,2,1482,117.7497979,33.88769265,244.8387807,104,77,,,
-1.6,0.799,29.06071,453,0.133963754,9.10564313,0.024216354,0.25,0.006948361,1,0,0,0,0,153,16.80276701,25.93130138,187.3493635,551,211,,,
-0.8,0.86,40.59797,197,0.135298413,9.849594342,0.111835406,0.2441,0.007732731,0,0,0,0,0,771,78.27733541,30.42928789,219.7090959,178,123,,,
-3.3,0.814,42.58644,553,0.129775171,2.873045948,0.023206321,0.2236,0.006810021,1,0,0,0,0,2.8,0.974575433,12.0503526,87.06167126,1139,794,,,
-8.3,0.795,25.81062,113,0.128689151,7.091872202,0.005876872,0.2198,0.003823742,1,0,0,0,0,263,37.08470662,8.436636361,60.98002098,342,993,,,
-1.9,0.772,49.80756,357,0.124579143,8.818929113,0.345303835,0.2159,0.006731201,0,0,2,0,0,0.101,0.011452638,-4.891717712,-35.85152142,1598,1591,,,
0,0.77,33.08943,123,0.127030285,3.918663817,0.137235676,0.2169,0.007181775,1,2,2,0,0,0.963,0.245747031,3.052255524,21.87114856,1360,1300,,,
0,0.834,24.58859,482,0.13084282,3.479636555,1.214427679,0.2365,0.007167806,1,0,0,0,2,242,69.5474933,16.61079998,118.1340667,200,526,,,
-5.5,0.819,18.34094,149,0.1325454,5.954184687,0.153243506,0.22,0.007514802,0,0,1,0,0,3579,601.0898533,21.34192528,153.9880408,3,337,,,
0,0.846,48.87015,134,0.133204591,7.390927983,0.040327141,0.2498,0.007289621,0,0,0,0,0,419,56.691122,23.42942377,169.2480199,237,274,,,
-0.8,0.835,18.50642,109,0.128452571,8.684546005,0.451253019,0.2283,0.007281604,1,0,1,0,0,199,22.91426632,8.034948172,57.37619517,469,1020,,,
-4.1,0.809,29.30877,114,0.127640832,3.051155935,0.00692283,0.2174,0.004173892,1,0,0,0,0,2.34,0.766922455,4.963625801,35.88601487,1182,1189,,,
-0.5,0.855,32.24815,81,0.130924268,4.777560943,0.011965467,0.2293,0.005618235,1,0,2,0,0,16.3,3.411782747,15.84856945,114.5213404,913,576,,,
0,0.802,28.188,400,0.127960265,3.264617143,0.102455106,0.2285,0.007064747,0,0,2,0,0,16.3,4.992928508,6.104159499,43.97582241,841,1129,,,
-2.8,0.785,72.85625,176,0.128262399,8.594395416,0.189962125,0.2168,0.007177541,0,0,0,0,0,99.1,11.53077037,7.180479484,51.61433152,667,1072,,,
-5.8,0.785,39.57869,61,0.130996502,10.47718274,0.031722563,0.2322,0.007267486,1,0,0,0,0,964,92.00946704,16.10489619,116.3421653,143,561,,,
-3.3,0.83,33.16267,876,0.134720934,11.62454441,0.005498222,0.2348,0.003756281,0,0,0,0,0,323,27.78603519,28.42436972,205.3911682,419,157,,,
-3,0.825,28.15297,353,0.137261314,9.466863716,0.560133255,0.2549,0.007707226,0,0,0,0,0,355,37.49921945,37.3187243,268.7787423,334,42,,,
-6.4,0.84,39.57879,165,0.127700178,6.378052668,0.027716508,0.2317,0.006999957,0,0,2,0,0,51.5,8.074564868,5.178134175,37.40307069,752,1180,,,
-3.7,0.81,22.95027,187,0.127096092,3.209340017,0.412414206,0.2072,0.007054538,0,0,2,0,0,0.101,0.031470645,3.506525233,24.7197125,1552,1276,,,
-2.4,0.806,34.47315,257,0.129540304,3.30483596,0.003550274,0.2263,0.002707268,1,0,2,0,0,3.33,1.007614308,11.25518109,81.34755594,1131,836,,,
-1.7,0.803,40.82659,504,0.126999101,2.845334423,0.117263637,0.1966,0.006889547,0,0,0,0,0,0.293,0.102975593,2.93177534,21.03214812,1470,1306,,,
-3.5,0.825,46.04907,750,0.127741346,2.481442156,0.012928378,0.2073,0.005812538,0,0,0,0,0,0.577,0.232526073,5.301862881,38.32030271,1362,1170,,,
-5.5,0.827,37.18454,485,0.128196183,2.46832669,0.025529246,0.2145,0.006943967,0,0,2,0,0,0.561,0.227279477,6.819912837,49.26829974,1365,1091,,,
-0.3,0.828,31.25316,474,0.130116288,2.68682189,0.081812064,0.2307,0.007119032,0,0,1,0,1,0.54,0.200980944,13.23104666,95.4998098,1383,727,,,
-1.3,0.795,50.36993,153,0.128326126,2.644599452,0.070585498,0.2231,0.007245522,0,0,2,0,0,0.586,0.22158365,7.28919055,52.58783032,1370,1067,,,
-2.9,0.798,61.64741,116,0.125146504,6.006002424,0.408779018,0.2138,0.00703347,0,0,2,0,0,0.413,0.068764541,-2.957119013,-21.97412421,1504,1541,,,
-2.2,0.829,43.44414,290,0.130990746,5.082146014,0.023150774,0.2337,0.006931779,0,0,1,0,0,2.09,0.411243596,16.07846444,116.1647009,1293,563,,,
-0.5,0.822,73.06923,117,0.133206717,4.306334731,0.260649009,0.2329,0.007404929,0,0,1,0,0,0.051,0.011843018,23.62558191,170.3181595,1596,270,,,
-0.8,0.826,45.7381,853,0.130075224,4.001156176,0.277223686,0.2189,0.007156184,0,0,0,0,0,6.2,1.549552111,13.26270056,95.42065657,1060,724,,,
-4.7,0.812,54.21394,330,0.132719937,11.3626129,0.122661032,0.2248,0.007294538,0,0,0,0,0,146,12.84915726,21.8940537,158.0253256,634,311,,,
-6.8,0.813,43.59288,379,0.128572183,12.49112395,0.0515821,0.2177,0.007138278,0,0,0,0,0,32.3,2.585836161,8.088260076,58.39101269,957,1014,,,
-4.2,0.836,24.46008,253,0.128093638,4.443103032,0.023150774,0.2011,0.006804388,1,0,0,0,0,8.62,1.940085552,6.478058747,46.80216506,1017,1111,,,
0,0.809,44.17119,302,0.132160141,10.10424652,0.238215258,0.2308,0.007337919,0,0,0,0,0,110,10.8865119,20.1381935,145.1572639,675,378,,,
-5.7,0.811,38.23689,599,0.12998012,10.85999264,0.007782088,0.2233,0.004399732,0,0,0,0,0,163,15.00921828,12.71627105,91.89720393,591,754,,,
-0.6,0.838,25.64213,432,0.138231388,12.95990711,0.493749448,0.2703,0.007788614,0,0,0,0,0,2567,198.0724073,40.47636474,291.6971455,41,19,,,
-0.6,0.824,38.28844,545,0.133794198,10.07612079,0.06833518,0.2341,0.007376615,0,0,0,0,0,132,13.10027964,25.40729785,183.4939548,628,227,,,
-5.8,0.758,52.2561,82,0.129469743,6.59296577,0.229758372,0.2051,0.007494342,0,0,0,0,0,0.157,0.023813259,11.21552226,80.70465446,1564,841,,,
-3.6,0.801,43.96358,744,0.13081547,4.167703638,0.03630764,0.2216,0.007076177,0,0,1,0,0,20.7,4.966763906,15.50892987,112.0291098,842,595,,,
-1.1,0.807,45.17852,433,0.127112705,6.615563794,9.26E-07,0.2179,9.23E-07,0,0,1,0,0,0.739,0.111706277,3.207582756,23.20958091,1458,1289,,,
-1.4,0.812,25.48404,282,0.129709383,4.324345391,0.022185185,0.2028,0.00680631,0,0,0,0,0,46.8,10.82244728,11.83146854,85.48185159,678,805,,,
-2.7,0.822,27.1288,382,0.131295051,2.340154923,0.592543751,0.2185,0.007263545,0,0,0,0,1,45.4,19.40042497,17.57560491,126.084458,515,477,,,
-1.1,0.807,45.36977,215,0.128071336,3.453380013,0.595752142,0.206,0.007187578,0,0,0,0,0,1.42,0.411191353,6.895646337,48.91714252,1294,1087,,,
0,0.791,37.83927,438,0.124994985,2.050445871,0.13389129,0.2111,0.006896703,0,0,2,0,2,0.013,0.006340084,-3.695170627,-26.87345885,1620,1560,,,
-1.7,0.778,34.82643,140,0.126525084,4.99783507,0.128306856,0.2169,0.007135441,1,0,0,0,0,42.1,8.423647321,1.370461779,9.734324446,741,1388,,,
-0.9,0.789,51.49541,305,0.125644308,2.703316286,0.081812064,0.1964,0.006787641,0,0,0,0,0,7.88,2.914938234,-1.588153116,-11.56829852,943,1499,,,
-1.5,0.809,45.93228,443,0.129931685,6.846627049,0.145588582,0.2166,0.007177748,0,1,0,0,0,30.9,4.513171198,12.6740537,91.37508513,865,757,,,
-1.8,0.802,56.35998,1122,0.127717247,3.19336636,0.019166706,0.2066,0.006443595,1,0,2,0,0,1.99,0.623166833,5.227358533,37.772184,1225,1177,,,
-2.3,0.813,41.67462,264,0.130677573,9.720743899,0.101308945,0.227,0.007288739,1,0,0,0,0,95.5,9.824350995,15.10776205,109.0282859,701,626,,,
-2,0.8,36.42474,291,0.128624067,4.527632737,0.008622928,0.2136,0.004696176,0,0,2,0,0,8.48,1.872943433,8.223318768,59.43448402,1021,1008,,,
-3.7,0.786,49.88807,176,0.126497059,10.69448676,0.037946782,0.2282,0.00697982,0,1,0,0,0,13.4,1.252982055,1.200032368,8.645332142,1092,1399,,,
-4,0.843,33.92828,343,0.130077356,4.121900568,0.065681987,0.215,0.007133513,0,0,0,0,0,1.51,0.366335863,13.08818898,94.49308024,1309,736,,,
-1.6,0.788,48.77717,311,0.125419122,2.41210599,0.023150774,0.192,0.006695299,0,0,0,0,0,8.67,3.594369417,-2.384723939,-17.23107497,904,1521,,,
-0.6,0.823,37.12966,472,0.127257215,2.250565534,0.395212941,0.2221,0.007035044,0,0,2,0,0,0.292,0.129745167,4.025688232,28.49774264,1435,1248,,,
-2.5,0.807,42.79561,592,0.127606262,5.34510272,0.035234465,0.2091,0.006841319,0,0,0,0,0,3.7,0.692222431,4.873369362,35.18931368,1205,1196,,,
-1.2,0.821,35.67288,236,0.130619026,7.337074295,0.126871493,0.2367,0.007346344,1,0,0,0,0,96.9,13.20689911,14.93569121,107.7448099,625,632,,,
-1.9,0.767,25.48497,173,0.128972411,6.674107874,0.010663479,0.2247,0.005248147,0,0,2,0,0,17.2,2.577123463,9.379408916,67.78397306,960,937,,,
-3.4,0.824,43.43221,298,0.127625621,7.924124136,0.029800784,0.1976,0.006979295,1,1,2,0,0,1.39,0.175413708,4.932857017,35.62766975,1399,1193,,,
0,0.82,43.60568,88,0.131939279,9.064505197,0.000571223,0.2443,0.000544979,0,0,2,0,0,58.1,6.409616271,19.20232188,138.7700141,795,405,,,
